LOCATION: Hollandse Kust zuid,,,,,,,,,,,,,,,
SYSTEM SERIAL: HKZMAST,,,,,,,,,,,,,,,
TIMESTAMP (ISO-8601) UTC,WindDir030m deg,WindDir040m deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,TI 030m,TI 040m,TI 060m,TI 080m,TI 100m
2016-07-27T00:00:00Z,227.2360223,218.3505314,205.513087,201.5358901,200.5614087,6.504227561,6.333583322,6.287607641,6.445017913,6.6163642,0.11148259,0.085891287,0.106196473,0.102797461,0.064132348
2016-07-27T00:10:00Z,222.439577,205.4353064,215.5576796,210.7465671,220.2892145,6.812895678,6.853403227,7.139273932,7.017592068,7.029295935,0.085642497,0.098481561,0.121641528,0.090274386,0.08094062
2016-07-27T00:20:00Z,223.8924931,206.62094,213.7769172,214.155896,205.5439013,6.568038842,6.745234174,7.122934434,6.8527563,6.852308892,0.106333312,0.099064474,0.072078687,0.118222836,0.104584235
2016-07-27T00:30:00Z,218.5464975,225.3215551,219.1421017,213.0385664,198.5693173,6.699847884,6.981093381,6.629129427,6.773213772,7.044082848,0.151297299,0.098086777,0.152109296,0.132417787,0.109704076
2016-07-27T00:40:00Z,199.7879298,209.9828142,204.5065961,204.4068291,208.5163085,6.18458381,6.322321324,6.679155317,6.447494134,6.081761495,0.12043956,0.125451116,0.132822779,0.113560507,0.135284636
2016-07-27T00:50:00Z,220.2099679,204.4794671,218.6405284,202.7553024,216.1563575,6.278312707,6.504143452,6.727166143,6.471340578,6.62403714,0.134631493,0.135302514,0.078346041,0.119848831,0.084818569
2016-07-27T01:00:00Z,210.9592363,206.6905326,213.3932155,207.0831635,211.9076835,6.603453367,6.833535219,6.909084952,6.449100541,6.417744911,0.081274816,0.10782008,0.088783976,0.097107463,0.080379801
2016-07-27T01:10:00Z,209.3801442,211.1752597,221.7656052,222.3500611,228.5918826,6.652407668,6.397544837,6.410862123,6.929614805,7.176195688,0.11155015,0.165770166,0.139674428,0.087025203,0.090069878
2016-07-27T01:20:00Z,206.9927021,206.8048933,210.5531028,220.8147191,200.3868497,6.711862918,6.637712839,6.911418825,7.020894289,6.63250105,0.130110428,0.140141408,0.095160505,0.117865103,0.12975236
2016-07-27T01:30:00Z,214.4038103,218.3582664,194.9869901,218.1895171,226.486723,6.876648499,7.22424237,6.923894656,7.482077902,7.042429793,0.102442014,0.09883886,0.116573695,0.128086678,0.133626697
2016-07-27T01:40:00Z,202.7036291,219.1250213,215.7794325,202.9756155,207.0565354,6.757662241,6.855679726,6.591871875,6.941787332,6.662400046,0.119931946,0.112552019,0.111542964,0.136540923,0.123616887
