LOCATION: Hollandse Kust zuid,,,,,,,,,,,,,,,
SYSTEM SERIAL: HKZMAST,,,,,,,,,,,,,,,
TIMESTAMP (ISO-8601) UTC,WindDir030m deg,WindDir040m deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,TI 030m,TI 040m,TI 060m,TI 080m,TI 100m
2017-07-10T00:00:00Z,106.2337302,111.0859887,108.7153206,120.8341043,106.5654483,4.729234114,4.945175549,5.275797984,5.429859857,5.523768873,0.073963104,0.07353189,0.065599768,0.061750581,0.064855444
2017-07-10T00:10:00Z,108.3348164,110.8110774,108.7173208,117.448949,116.207614,4.674491613,4.596688063,4.839348918,5.214208681,5.341352853,0.111202157,0.104530442,0.08091409,0.087295356,0.082220118
2017-07-10T00:20:00Z,114.829864,107.3629548,108.3304957,120.5299461,109.1748669,4.503399525,4.695001509,4.871871536,4.820234253,5.250208027,0.091025572,0.09354235,0.056859992,0.08164478,0.069966788
2017-07-10T00:30:00Z,114.5237904,112.9080447,116.137507,110.4089439,123.9267468,4.645292919,4.656238523,4.71169484,4.704198961,4.976813183,0.071822638,0.074937574,0.068756692,0.073604772,0.069587197
2017-07-10T00:40:00Z,118.6933896,117.4717109,118.6476808,117.8280041,115.8257375,4.867338635,5.007306795,4.878387242,4.995309661,5.001175197,0.063238772,0.065776343,0.070676792,0.070147164,0.070495187
2017-07-10T00:50:00Z,113.4617035,115.4567594,117.6158767,119.0748102,118.49246,5.368717613,5.114846723,5.203302607,4.946144737,5.601634038,0.086759797,0.06421867,0.05359775,0.058147288,0.051326867
2017-07-10T01:00:00Z,115.8447343,111.9760173,119.5288348,124.1008347,119.9272609,4.898482601,4.956386676,5.042972624,4.997749529,5.215436583,0.085927649,0.088863928,0.096229646,0.067965435,0.099641679
2017-07-10T01:10:00Z,119.2850662,120.7594222,114.2276246,126.6493297,111.6486216,4.892571425,4.860247552,4.964192746,4.864170321,5.142792364,0.12438725,0.073115728,0.088619622,0.083095771,0.089540166
2017-07-10T01:20:00Z,120.674008,120.9963396,112.2356148,116.2410908,115.7025771,5.47307573,5.518284497,5.527532036,5.421900088,5.839051426,0.094905912,0.038491644,0.064544209,0.060952753,0.06760956
2017-07-10T01:30:00Z,108.3315885,121.9923525,117.349059,116.2022786,122.809075,5.32939212,5.278977914,5.206179291,5.50609027,5.654031961,0.070216941,0.060768423,0.052308138,0.097375616,0.063473507
2017-07-10T01:40:00Z,114.5069379,112.2691577,124.4568378,107.8747723,118.155694,4.883039698,4.916109999,5.225417455,5.196875801,5.440773267,0.074696969,0.094986826,0.09059317,0.078075467,0.085784801
2017-07-10T01:50:00Z,119.4718022,125.0104399,117.9612801,114.0536483,125.5321356,4.87206729,5.112076613,5.173821349,5.071305244,5.720703112,0.068463001,0.076840007,0.083322678,0.074339649,0.073194465
2017-07-10T02:00:00Z,118.3732415,126.1048206,122.7471273,128.9122388,116.4090101,5.137911219,4.918565484,5.443653076,5.639711805,5.846003939,0.08591148,0.127764607,0.076972156,0.077527954,0.084171425
2017-07-10T02:10:00Z,132.8192471,120.3802566,126.2054592,124.0915744,130.085706,5.707980994,5.762200344,5.903798482,6.122357251,6.638464348,0.088637436,0.116266884,0.130584895,0.088717123,0.059691929
2017-07-10T02:20:00Z,122.9696928,116.4999568,121.478308,123.0308873,126.7658947,5.996109139,6.224158898,6.187254275,6.451483501,6.65335449,0.096110129,0.094491329,0.068984182,0.06497109,0.07363961
2017-07-10T02:30:00Z,126.4196561,125.727405,118.046136,130.0914852,121.3440643,6.682701853,7.358721664,6.837947074,7.046230931,7.095893964,0.07757199,0.083455972,0.078540018,0.058140487,0.064287217
2017-07-10T02:40:00Z,129.8296766,126.8310053,126.5229589,118.6693685,129.4953052,6.845708308,6.582355403,7.281296691,7.610248506,7.24953191,0.130881151,0.123193992,0.11406613,0.103417081,0.100940409
2017-07-10T02:50:00Z,126.4289757,129.6670035,130.9348232,118.1119436,120.8630604,7.277575213,7.276520175,7.279296616,7.570773637,7.769669732,0.143810883,0.100206526,0.148353969,0.112010774,0.104225808
2017-07-10T03:00:00Z,116.0213616,128.2956222,126.9935048,135.2362816,116.6091715,6.671219616,6.264549836,6.665279435,6.601727527,7.006157206,0.080369081,0.100643033,0.086531984,0.080147019,0.080915715
2017-07-10T03:10:00Z,121.6485486,121.4692366,124.3476689,133.9132749,135.7990118,6.228946266,6.11832426,6.204799754,6.516464653,6.847874854,0.125101953,0.082957948,0.099205269,0.081438483,0.076493793
2017-07-10T03:20:00Z,112.0991203,119.7838439,116.774538,119.0702826,120.1911159,5.859103404,6.012571811,6.170029191,6.732583886,6.605223115,0.077321263,0.086724716,0.073966248,0.082431907,0.071010968
2017-07-10T03:30:00Z,121.9459602,132.4448337,130.4626924,131.1704272,127.9657939,5.963191134,5.787743498,5.79878034,6.089437846,6.075831585,0.105089095,0.107396308,0.098376337,0.098210976,0.096176969
2017-07-10T03:40:00Z,122.9937282,126.7390377,118.5574443,119.9988847,125.5270474,5.557782241,5.640062932,5.89583163,5.527410622,6.092926245,0.094597107,0.107216035,0.084402198,0.119810676,0.079686425
2017-07-10T03:50:00Z,129.875202,122.158921,122.0737223,132.8100259,127.9840499,5.313874476,5.466610276,5.424444958,5.562430854,5.781109282,0.083714145,0.085214886,0.132893737,0.098718872,0.128266535
2017-07-10T04:00:00Z,114.3954888,127.1140994,119.3800977,133.9229722,129.9110605,5.270435784,5.050491842,5.228092365,5.292456106,5.526544479,0.106950003,0.106176145,0.092755907,0.109856289,0.115933277
2017-07-10T04:10:00Z,120.7700045,127.1506152,126.7308232,123.4529896,132.300034,5.200965134,5.105317318,5.167263866,5.376864953,5.522189773,0.121886805,0.0998791,0.099296887,0.093628555,0.080332444
2017-07-10T04:20:00Z,133.6478426,125.995353,127.1056116,127.7098114,135.4484789,5.37083286,5.139770104,5.372997312,5.564801464,5.580033485,0.076689662,0.088522561,0.082357958,0.088742811,0.07565307
