LOCATION: Hollandse Kust zuid,,,,,,,,,,,,,,,
SYSTEM SERIAL: HKZMAST,,,,,,,,,,,,,,,
TIMESTAMP (ISO-8601) UTC,WindDir030m deg,WindDir040m deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,TI 030m,TI 040m,TI 060m,TI 080m,TI 100m
2018-05-27T00:00:00Z,69.42488209,69.72706508,76.23976063,77.56001647,77.4965041,10.32241588,12.31246965,12.68604596,13.7862098,14.32575966,0.074396288,0.051342802,0.087627166,0.087392511,0.082649751
2018-05-27T00:10:00Z,71.8668232,72.99769473,72.20698167,80.35981352,75.7768769,10.981157,12.18552481,12.64065218,13.22302287,14.09586064,0.069127979,0.070672328,0.076990044,0.085149049,0.072939469
2018-05-27T00:20:00Z,72.69929788,76.15140588,75.87274933,84.31696063,74.11886662,10.89370981,11.819485,12.8692193,13.53450825,13.83116982,0.057641705,0.071412597,0.085854429,0.073908242,0.084647171
2018-05-27T00:30:00Z,68.70436277,80.56529738,75.80613038,84.50995223,85.73872368,10.20659455,11.66358356,12.51298861,12.74441606,13.01042884,0.077060832,0.073161204,0.080070542,0.070466753,0.107052716
2018-05-27T00:40:00Z,69.80833798,73.3161512,75.5852179,82.90431777,83.86262623,10.08899084,12.21063741,12.06971179,12.85787752,13.67627487,0.081719365,0.056886964,0.064769753,0.080953988,0.06866101
2018-05-27T00:50:00Z,67.3071477,73.94181236,80.02894349,73.95851059,82.03075396,9.704204924,11.26101889,12.11841715,12.77869883,12.91291226,0.091769555,0.064659907,0.065953691,0.0765568,0.078968206
2018-05-27T01:00:00Z,69.43241949,77.33949484,78.89010008,79.57386962,75.35993286,9.613762246,10.94307559,11.83781282,11.97974998,12.70461898,0.074163684,0.068820261,0.083107519,0.101905012,0.084887322
2018-05-27T01:10:00Z,70.92125746,70.28291956,84.04573459,75.77529933,86.14172848,9.050352684,10.83043412,12.05270186,13.00140878,12.82837959,0.072645241,0.054377736,0.065530684,0.059256665,0.059509209
2018-05-27T01:20:00Z,64.66285217,76.98162277,85.29984379,79.96565103,87.87931798,9.335095286,10.89259085,12.57079441,12.60126069,14.06153017,0.086308702,0.077504526,0.074824103,0.064312918,0.070327727
2018-05-27T01:30:00Z,69.81595558,80.08141406,80.54778672,78.29306234,81.76045571,9.461979142,11.25493256,12.05063999,13.06692773,13.88685628,0.052756083,0.074347023,0.068346202,0.053593729,0.094832524
2018-05-27T01:40:00Z,74.26085961,77.84144018,80.63762089,83.31715982,87.3518449,9.924407292,11.52866626,12.38059172,12.83368749,13.18493558,0.061812802,0.064741813,0.06406437,0.05697123,0.065790361
2018-05-27T01:50:00Z,66.54471885,80.33710745,86.7757285,81.94179768,89.22075393,9.952945988,11.77253808,12.52320302,12.55924717,13.47086236,0.085233512,0.055875523,0.064456931,0.068490713,0.063712628
