LOCATION: Hollandse Kust zuid,,,,,,,,,,,,,,,
SYSTEM SERIAL: HKZMAST,,,,,,,,,,,,,,,
TIMESTAMP (ISO-8601) UTC,WindDir030m deg,WindDir040m deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,TI 030m,TI 040m,TI 060m,TI 080m,TI 100m
2017-02-06T00:00:00Z,26.78103745,30.61445037,29.279246,30.31860854,29.29381026,4.586561991,4.6899597,4.705948924,4.748570723,4.479758123,0.093140512,0.124923919,0.077315382,0.096052267,0.112964554
2017-02-06T00:10:00Z,27.00928662,26.47526796,24.07846608,24.08979175,21.83220892,4.647232336,4.57313626,4.608295557,4.561988442,4.659751012,0.122184751,0.083783975,0.086114119,0.10095368,0.099872477
2017-02-06T00:20:00Z,21.98798324,21.81030323,19.03423835,22.54420543,23.4151572,4.687096071,4.898475908,4.517414249,4.699014458,4.552493942,0.068676956,0.106669522,0.105963617,0.082733282,0.144775082
2017-02-06T00:30:00Z,17.93044456,16.10184617,15.31120135,14.40859772,18.26630247,4.580372852,4.449017648,4.547081729,4.439476673,4.684992208,0.168155159,0.095501241,0.085683717,0.119934266,0.110171361
2017-02-06T00:40:00Z,19.91335903,17.97464048,17.95500101,18.08850986,20.60906225,3.85186108,4.035006329,4.188134844,4.072129727,4.036298377,0.142052385,0.11901268,0.075751161,0.112344792,0.162491427
2017-02-06T00:50:00Z,20.15398446,21.10167973,19.90325995,19.2179274,19.13265336,3.71031427,3.633310379,3.886105844,3.888510002,3.992099199,0.14999319,0.154663515,0.12435348,0.117441203,0.119824299
2017-02-06T01:00:00Z,23.87026801,24.41280456,24.81811838,25.42841337,27.90655287,3.326290344,3.44960761,3.230214733,3.254988166,3.29503712,0.15000896,0.18132949,0.148340492,0.19233029,0.166414736
2017-02-06T01:10:00Z,32.53675272,32.22580303,31.93054031,34.64844248,36.51730044,2.720882066,2.906443338,2.879634283,3.063928382,2.877604648,0.132935049,0.136201483,0.133716171,0.144546292,0.109737189
2017-02-06T01:20:00Z,45.17362272,43.30438436,46.34009095,45.0049306,43.36760322,2.890460536,2.854862474,2.85961551,2.938957562,2.899527854,0.150306082,0.147242275,0.161565501,0.165400248,0.117780852
2017-02-06T01:30:00Z,53.39278658,52.87672224,52.01740271,52.59562742,54.48964548,2.310216233,2.329297658,2.353101106,2.508510544,2.46193686,0.168154809,0.128803021,0.158960496,0.140394046,0.186956714
