LOCATION: Hollandse Kust zuid,,,,,,,,,,,,,,,
SYSTEM SERIAL: HKZMAST,,,,,,,,,,,,,,,
TIMESTAMP (ISO-8601) UTC,WindDir030m deg,WindDir040m deg,WindDir060m deg,WindDir080m deg,WindDir100m deg,WindSpeed030mh m/s,WindSpeed040mh m/s,WindSpeed060mh m/s,WindSpeed080mh m/s,WindSpeed100mh m/s,TI 030m,TI 040m,TI 060m,TI 080m,TI 100m
2017-11-15T00:00:00Z,252.0340563,244.1312962,271.7647322,256.9589199,263.5326507,7.864820768,7.805121609,8.13333647,8.207825057,8.528066124,0.105286629,0.164148101,0.138154261,0.134682569,0.122310106
2017-11-15T00:10:00Z,251.0916912,245.5238306,241.2051413,246.093901,237.0650255,7.397566568,7.716201024,7.642008828,7.734985796,7.547063746,0.095001202,0.125937638,0.114845842,0.123983026,0.111489858
2017-11-15T00:20:00Z,230.6902948,236.0620896,229.2218108,229.8312649,253.0099005,6.597836001,6.95780916,7.17592571,7.263891647,7.616242435,0.08840091,0.10054097,0.149613444,0.124772811,0.108566876
2017-11-15T00:30:00Z,233.8738039,227.4224138,227.426498,238.9248789,238.0283105,5.87315493,5.947481598,6.557175368,7.146545967,6.975706357,0.104758835,0.158857393,0.123490264,0.087086469,0.131242893
2017-11-15T00:40:00Z,236.2116055,243.4449802,235.0987011,245.0195917,249.935208,6.652203323,6.920066526,6.922897464,7.383479734,7.278074578,0.116315833,0.116143427,0.180513028,0.098142895,0.110780948
2017-11-15T00:50:00Z,222.9725631,245.1107204,251.2991765,241.4970247,242.2479941,7.148397835,7.242646772,7.297410449,7.239285975,7.198275589,0.091917686,0.126796271,0.122721367,0.07573894,0.083316954
2017-11-15T01:00:00Z,242.0906221,263.4790891,256.5481613,232.0810704,227.3488573,7.44934997,7.408880074,7.57568079,7.527712336,7.550892304,0.130079156,0.112039119,0.084236943,0.169730737,0.110101971
2017-11-15T01:10:00Z,235.1362098,228.6101653,231.4463745,247.8287072,266.6186864,7.294214603,7.604084638,7.211689465,7.464181439,7.780908289,0.101127804,0.086705208,0.136085326,0.080131312,0.106170638
2017-11-15T01:20:00Z,220.1993604,250.4436364,236.6322908,226.1957771,236.5404062,7.008121565,7.64314587,7.502743975,7.479165759,7.632103888,0.092220174,0.10353136,0.106485296,0.129537568,0.113257985
2017-11-15T01:30:00Z,245.5662326,231.1711399,229.5550456,235.5322547,229.9857041,7.024930449,7.133673104,7.51018664,7.199195586,7.397858792,0.171102097,0.093399996,0.154010566,0.104547466,0.119411529
2017-11-15T01:40:00Z,214.1587176,226.4809626,246.4550927,234.856228,255.7053057,7.015049954,7.347364302,7.299113969,7.808887812,8.134479626,0.132780233,0.10481249,0.140686994,0.128702181,0.110007447
2017-11-15T01:50:00Z,246.7930196,219.3783217,226.2267236,245.9862511,214.684364,7.57129465,7.722486999,7.934148243,8.068123182,8.131093151,0.127212917,0.117036881,0.099128321,0.078378853,0.102396439
2017-11-15T02:00:00Z,225.2012565,240.1178442,221.8693249,237.2985781,224.964944,7.260453551,7.522612477,7.827199107,7.789247483,8.217367091,0.114135927,0.068593434,0.097069288,0.086120857,0.090960679
2017-11-15T02:10:00Z,228.6698725,230.5352235,242.1018937,242.6824678,229.5489227,7.250276443,7.253974183,6.952832927,7.36336884,7.56771713,0.073860378,0.098909876,0.09490564,0.107820697,0.098156638
2017-11-15T02:20:00Z,225.6421007,222.8766471,234.4297632,241.723311,240.9185929,6.362710781,6.64124067,7.156094827,7.239081818,7.02908991,0.102624773,0.117832912,0.138243842,0.10152765,0.09768173
2017-11-15T02:30:00Z,234.1170073,219.3965767,233.2650247,234.9844794,230.6626556,6.455800739,6.658999752,7.196271784,6.881210696,7.111113868,0.155807855,0.108052394,0.07471857,0.147982775,0.110971358
2017-11-15T02:40:00Z,225.6305838,238.179133,237.0447877,256.3252702,240.6375632,6.979173833,6.909130804,6.963986596,7.136988099,6.966632698,0.16162388,0.07241903,0.093670437,0.141898686,0.108967168
2017-11-15T02:50:00Z,237.2356747,223.8274459,227.3038052,234.4404846,237.7437411,6.65181065,6.620210017,7.244799343,6.932304249,7.360421449,0.155440069,0.112672995,0.094038518,0.14641036,0.143160513
2017-11-15T03:00:00Z,247.3482092,230.6679549,233.2781292,254.7880711,248.4238176,6.991704778,7.160786518,7.093708685,7.804062507,7.949024129,0.140030345,0.132808998,0.129038785,0.10735017,0.125000145
2017-11-15T03:10:00Z,244.1745291,244.4196402,250.6918427,252.1517811,231.533548,6.926372094,7.355261466,7.142483988,7.397816075,7.292337054,0.101561246,0.132284221,0.144027694,0.111811993,0.122920683
2017-11-15T03:20:00Z,244.760593,231.3426461,243.3020398,233.9383852,250.6532312,5.97943559,6.281575692,6.837738692,6.928205971,7.373693276,0.151845961,0.109828815,0.175949345,0.140134169,0.129026752
2017-11-15T03:30:00Z,238.4723183,247.846793,239.2876296,238.7250337,224.6529667,6.980206041,7.179853937,6.9399037,7.557569348,7.205011031,0.117477583,0.141753373,0.204243584,0.096185943,0.118770401
2017-11-15T03:40:00Z,224.1287849,231.2300815,224.7815794,247.9868217,236.7110179,6.684632624,6.947138165,7.341805585,7.167236743,7.491047896,0.117190079,0.150403634,0.146330196,0.091741562,0.152695865
2017-11-15T03:50:00Z,227.8368664,247.2734701,256.7109951,246.7757772,255.2828301,6.415960338,6.86583982,7.252626994,6.915824916,6.845083704,0.122626846,0.128177677,0.106953727,0.085477243,0.131770243
2017-11-15T04:00:00Z,255.8041089,249.1308213,240.7253605,240.2647477,243.4779458,6.231393261,6.31741031,6.655198004,6.739341105,6.772682297,0.14268877,0.110338341,0.141211098,0.125225095,0.095917292
2017-11-15T04:10:00Z,223.5737084,245.0346381,259.0262216,254.8763493,235.4193425,6.201742384,6.637160276,7.066818629,7.111875028,7.211324875,0.139462903,0.201346089,0.119113199,0.116364388,0.131428597
2017-11-15T04:20:00Z,246.0208262,245.3672697,246.7502465,250.0260248,241.1321435,6.795624707,6.970917923,6.735536998,7.332177479,7.282910808,0.13316265,0.098888059,0.133737509,0.179831689,0.092340205
2017-11-15T04:30:00Z,243.6603948,241.7310623,232.316684,241.7279724,241.0008915,6.591560895,6.263306613,6.367733361,6.774871952,6.997904771,0.141552282,0.132837008,0.178642732,0.14807531,0.108667314
2017-11-15T04:40:00Z,242.835355,243.6482407,234.9600421,249.3074072,244.0520353,5.831578698,5.935503858,6.56967284,6.69911892,6.736021312,0.097767286,0.137466345,0.098081124,0.146419321,0.116247078
2017-11-15T04:50:00Z,234.3042815,251.7538922,257.9878756,249.7469215,246.3713192,6.018661213,6.085784026,6.292783295,7.079754322,7.082724533,0.167209123,0.124346069,0.144476798,0.103817794,0.098589943
2017-11-15T05:00:00Z,248.2701727,263.6790968,250.9564588,275.7241527,254.0203494,5.649632896,5.833556069,6.12251404,5.95292302,7.01690926,0.118508282,0.133394168,0.165506278,0.128333825,0.146590998
2017-11-15T05:10:00Z,240.8366466,267.3770845,264.5706591,251.7317218,236.9599944,6.044114444,6.472184178,6.323474093,6.054116289,6.55269142,0.172815609,0.11782521,0.115875255,0.161540341,0.155696768
2017-11-15T05:20:00Z,249.6206857,261.8033163,230.8869234,253.298444,260.9482307,5.58582208,5.552642196,6.157776569,6.288334522,6.235068757,0.11360599,0.111005941,0.112797929,0.103455991,0.12880377
2017-11-15T05:30:00Z,270.0940291,261.6804233,243.8782583,255.8708308,256.9506313,5.813324674,5.856905923,6.180929466,5.923281481,6.025638393,0.155312824,0.094799653,0.108302574,0.120722556,0.112113807
2017-11-15T05:40:00Z,260.3990185,255.0192038,250.3694388,258.4990236,267.8696146,4.826588105,5.130499357,5.533490549,5.68896496,5.878427721,0.148298233,0.167281775,0.121043965,0.123291432,0.120491723
2017-11-15T05:50:00Z,244.5141342,252.4185703,256.7954264,243.2708594,247.7238941,6.054226652,6.302741647,6.810097043,6.634757794,6.554956387,0.168500772,0.099681963,0.073004391,0.116571532,0.10340615
2017-11-15T06:00:00Z,243.124785,255.3599736,237.5857331,250.5388367,260.3733579,5.965507399,6.284566303,6.514154888,6.689192096,6.397565831,0.095179241,0.104408213,0.104685635,0.114903641,0.097393138
2017-11-15T06:10:00Z,244.0500571,223.3769552,248.8087302,253.9960198,236.5599235,5.214281553,5.414494996,5.883888005,6.278159835,6.391563549,0.135659829,0.079123631,0.083995279,0.065589026,0.064058797
2017-11-15T06:20:00Z,256.5210997,228.1333898,248.1118974,240.8014327,235.0625317,5.855075584,5.945774988,6.422935297,6.594693665,6.490476821,0.1252863,0.088250816,0.092955099,0.08019145,0.067613545
2017-11-15T06:30:00Z,230.8864395,237.2285579,248.9741303,236.5322673,233.6864055,5.297555106,5.823674084,6.113575198,6.209669895,6.538297432,0.102590388,0.10377607,0.082206574,0.049918491,0.080186351
2017-11-15T06:40:00Z,241.9457458,244.0222968,234.6346067,226.5443196,234.0668051,5.655277076,5.81490784,6.15108558,6.087999309,6.129092715,0.086106949,0.067454386,0.102727808,0.095080744,0.083126632
2017-11-15T06:50:00Z,227.0557712,243.6359832,237.6227452,234.4037524,245.0523825,5.146608344,5.446833812,5.337003961,5.752224227,6.054738576,0.096579585,0.097599604,0.120319328,0.091508983,0.100612922
2017-11-15T07:00:00Z,240.3883948,239.8308524,247.3160908,235.3953348,229.0639645,4.715031411,5.366823708,5.395486193,5.72094344,6.044355714,0.125981305,0.166206727,0.114899963,0.12682852,0.124335282
2017-11-15T07:10:00Z,250.3434397,237.174351,236.398929,244.184324,248.7267583,5.144843871,5.311110656,5.589130641,5.869465856,5.96932278,0.091567594,0.144095422,0.154892907,0.144732963,0.175437804
2017-11-15T07:20:00Z,245.8605764,235.6198885,238.1815235,235.0459188,225.733653,4.516115255,4.668874964,5.279083074,5.36811453,5.739535458,0.115314533,0.099508959,0.105097118,0.107024531,0.145650393
2017-11-15T07:30:00Z,233.8672551,225.7264267,241.7279924,242.8697076,238.9028769,4.771821542,5.414135905,5.124173094,5.432920067,5.747785797,0.101696805,0.148393826,0.179179111,0.122219779,0.154291338
2017-11-15T07:40:00Z,234.386364,217.9353605,243.8518677,245.6584912,239.6438621,4.603952631,4.967253159,5.329125973,5.729194412,5.579245692,0.154568791,0.114869991,0.086803152,0.134763666,0.141781679
2017-11-15T07:50:00Z,225.6162479,254.0142908,245.9796815,243.8563056,255.5614578,4.503233824,4.946278607,5.249051851,5.507001668,5.50255633,0.172187835,0.157816376,0.143082884,0.125040115,0.131284452
2017-11-15T08:00:00Z,230.9159845,236.461959,238.4137307,249.0001156,228.3623179,3.816543055,4.070118178,4.493921465,4.868821443,5.12017967,0.213003829,0.175270136,0.107427026,0.164785056,0.152318076
2017-11-15T08:10:00Z,221.033107,219.0925271,232.416117,247.0486558,244.2855082,3.77357874,3.925761743,4.159371402,4.39719247,4.538846848,0.15012179,0.133789609,0.155381283,0.166807247,0.12834002
2017-11-15T08:20:00Z,226.9326454,204.3062229,239.0879604,222.2496962,241.727438,3.656310802,3.611885716,4.209868084,4.51217873,5.025024281,0.12783976,0.172749322,0.156555341,0.174404907,0.154628392
2017-11-15T08:30:00Z,218.0752166,222.361996,238.3611342,259.1355317,241.5437111,3.910163322,4.294904894,4.324374423,4.609071289,4.548386123,0.125358577,0.200373957,0.139567304,0.146900507,0.204844178
2017-11-15T08:40:00Z,232.282372,237.8828691,231.5167408,231.2551264,242.681501,4.313112501,4.649747491,5.088228433,5.102482988,5.404317545,0.128675391,0.158474282,0.15038739,0.127732712,0.109788358
2017-11-15T08:50:00Z,248.7847745,227.5272423,227.5233852,235.3637684,235.2540586,4.886605498,5.289582046,5.482521561,5.648156564,5.59260487,0.18510499,0.197507832,0.134233197,0.135445079,0.159795626
2017-11-15T09:00:00Z,238.378325,237.2500194,239.9858299,233.7085658,221.7629196,5.585755518,5.582654473,5.420057977,5.899909489,5.658641744,0.137117623,0.096765203,0.167744726,0.150011402,0.125538481
2017-11-15T09:10:00Z,216.0424805,222.6054291,214.8321236,235.5472884,216.025245,5.749404888,6.033950086,6.113117537,6.436581331,6.494081716,0.171461825,0.124691802,0.155543513,0.13634218,0.125845089
2017-11-15T09:20:00Z,240.143316,215.6400054,233.1259368,242.1116928,228.637285,5.758207263,5.88485143,6.249637626,6.028147594,6.202599652,0.123110116,0.089205916,0.125765456,0.115639754,0.146733247
2017-11-15T09:30:00Z,215.0376563,227.4400357,217.0512369,240.6599051,244.2468694,5.323178997,5.405359152,5.670276316,5.637776707,6.175910613,0.123853459,0.130333642,0.138356999,0.122051054,0.146297663
2017-11-15T09:40:00Z,218.0099342,219.8557238,225.0466518,221.7087895,244.3510538,4.973750408,5.375882904,5.603033758,5.686518734,6.049847332,0.15271885,0.170417591,0.18545351,0.122392163,0.136637438
2017-11-15T09:50:00Z,225.9363928,230.0778967,235.3422911,228.5653251,238.6844394,5.218726993,5.468220009,5.442321079,5.895275375,6.069583089,0.188303991,0.111642519,0.141719327,0.161343326,0.12713953
2017-11-15T10:00:00Z,238.4705324,213.7951119,224.2600211,230.2313568,241.5482038,4.975000552,5.159580131,5.147211409,4.99534263,5.0868495,0.166867578,0.11317224,0.114176858,0.148099753,0.104109881
2017-11-15T10:10:00Z,233.2215529,228.1913244,220.9980954,226.6409104,238.4154666,4.382926599,4.33843928,4.063276219,4.166488351,4.496049907,0.198416477,0.225459202,0.190566552,0.176170123,0.163501895
2017-11-15T10:20:00Z,226.7307317,207.0250983,218.9489588,231.4776764,245.3800234,5.246160935,5.560047785,5.172135603,5.427302049,5.839548549,0.171686888,0.133248868,0.157950438,0.156697969,0.109833243
2017-11-15T10:30:00Z,222.5637838,235.9158789,238.3736761,242.4032087,228.5495568,5.194066605,5.219171452,5.602181343,5.61240691,6.019632668,0.170784671,0.184383326,0.124628329,0.179897934,0.127968087
2017-11-15T10:40:00Z,224.8195269,224.1577223,219.9394005,239.2081294,227.1623326,4.871480998,4.884459352,4.973959187,5.288671815,5.365011796,0.195472378,0.171081575,0.143060521,0.137273396,0.147544967
2017-11-15T10:50:00Z,232.94952,232.0832484,214.7141765,229.4036563,219.1209656,4.975646725,4.887894386,4.864729814,5.332259083,4.798364119,0.116197505,0.120175189,0.169460542,0.15998368,0.1090339
2017-11-15T11:00:00Z,213.024725,223.746573,245.1155056,259.0165341,250.9724614,4.942219309,4.960075563,5.360419259,5.366095692,5.128045335,0.132792957,0.169372086,0.184570863,0.12065059,0.166622609
2017-11-15T11:10:00Z,229.2884054,225.0012953,241.4258398,227.2696711,221.4210266,4.736140463,4.816742826,5.067244818,5.442995456,5.041656115,0.106881382,0.146085892,0.144241614,0.142524596,0.191558335
2017-11-15T11:20:00Z,218.6076787,230.0015089,241.1051223,245.7940333,250.0152719,4.203781744,4.540165135,4.401160149,4.815954086,5.055725797,0.154594725,0.122374084,0.16254131,0.183722288,0.153252431
2017-11-15T11:30:00Z,215.3827036,251.4263443,244.6771035,226.0593516,236.3529781,4.046415952,4.176393464,4.503176479,4.492692352,4.869031425,0.199948526,0.202710992,0.162158909,0.184954257,0.170837857
2017-11-15T11:40:00Z,223.387237,237.4332707,232.2498297,232.0217267,248.4154582,4.090011699,4.140668038,4.237077028,4.712282609,4.6551929,0.144793816,0.152751862,0.135452398,0.153303074,0.117248608
2017-11-15T11:50:00Z,230.7957734,245.4577299,234.852983,238.6549023,243.5198958,3.95259336,3.90148875,4.264920096,4.63300988,4.730315725,0.207312697,0.144353205,0.158157215,0.155397939,0.15656558
2017-11-15T12:00:00Z,223.4599083,227.8218413,218.3466083,252.6612586,237.4661076,4.088851899,4.434415829,4.595690669,4.874164444,4.898215033,0.135548166,0.152986167,0.226614369,0.156023566,0.161628874
2017-11-15T12:10:00Z,217.5167419,213.4348167,234.2594743,220.6062185,236.4559062,4.059852352,4.162008457,4.197251034,4.334698842,4.447980787,0.136002046,0.131929556,0.128497735,0.13785816,0.145621733
2017-11-15T12:20:00Z,199.4713492,222.0463751,219.3220019,216.6155008,231.1582116,4.037038074,4.031977303,4.282421146,3.932395484,4.368587871,0.170449603,0.130164334,0.089675149,0.187483801,0.139365323
2017-11-15T12:30:00Z,234.6579826,215.1829432,233.4924558,229.3721996,242.5077472,4.385788641,4.249003213,4.401928556,4.604733545,4.666612834,0.107387608,0.1266327,0.207500082,0.198855629,0.151810723
2017-11-15T12:40:00Z,209.5562331,245.4831708,224.1282617,241.3607655,238.2576391,4.685966386,4.882579405,4.805282998,4.893509264,4.937904543,0.137574691,0.173689294,0.117335837,0.133223703,0.146773086
2017-11-15T12:50:00Z,228.8466294,217.9001459,236.1332915,239.9960469,235.6365806,4.726912455,4.711678653,4.706870662,4.710238456,4.76379392,0.137609338,0.179673574,0.162749136,0.207872236,0.135485584
2017-11-15T13:00:00Z,207.023147,216.8077285,210.7607531,221.4369027,232.3586514,4.436643593,4.381926851,4.283803894,4.328808143,4.551553518,0.114696339,0.097934763,0.177437269,0.159789638,0.123313773
2017-11-15T13:10:00Z,225.6071263,218.3655879,237.2872372,239.667734,247.2022847,3.506995667,3.581525819,4.071356565,4.414034688,4.31580247,0.14570355,0.235699017,0.172737476,0.119487976,0.140520459
2017-11-15T13:20:00Z,230.8389417,258.7901067,231.6452708,241.7846085,258.233074,3.957008616,3.793331133,3.747535749,4.342059633,4.227251776,0.153124761,0.198108846,0.216080323,0.116979743,0.188797091
2017-11-15T13:30:00Z,236.3236914,258.2225236,257.5107308,245.8311885,257.2727912,4.924384173,4.5900369,4.681537368,4.59824024,4.867314387,0.267134804,0.180851054,0.147964656,0.165128627,0.149701054
2017-11-15T13:40:00Z,242.4243962,231.9225421,231.2845461,249.3342977,266.5669973,4.858318025,4.895760136,5.427217737,5.516946979,5.192629366,0.152456138,0.129085916,0.125949145,0.090341575,0.109897463
2017-11-15T13:50:00Z,254.0009433,226.7761029,247.1826007,254.7175734,249.5343008,4.710306264,4.974630606,5.156666061,5.066450771,4.767589654,0.157576044,0.116234397,0.162718614,0.125416198,0.126146104
2017-11-15T14:00:00Z,236.1294751,256.4401812,247.053616,258.366384,244.2022674,4.243418684,4.65159642,4.54658174,4.63337341,4.489456136,0.119126464,0.089037867,0.128320182,0.11948974,0.101787338
2017-11-15T14:10:00Z,240.7219664,223.1653625,259.2434469,260.8887761,237.3099089,3.877084592,4.213942909,4.127813496,4.599957143,4.315465846,0.146252835,0.190637192,0.214852082,0.133191104,0.133000395
2017-11-15T14:20:00Z,252.2519553,281.1745101,262.7319211,260.147473,249.0505929,4.754850873,4.8298475,4.701869349,4.662481427,4.920460606,0.128717304,0.194962441,0.142998574,0.275622413,0.166751294
2017-11-15T14:30:00Z,262.1455546,238.6573784,242.8686982,260.6253674,262.3743469,4.731926045,4.46000658,4.583063879,4.841308762,4.971718651,0.141947047,0.159037863,0.150893256,0.143713988,0.125644805
2017-11-15T14:40:00Z,255.5254272,246.2311901,253.9000272,265.6677511,246.6238669,4.450834847,4.572544686,4.625914094,4.903907631,4.770858096,0.121372607,0.126942802,0.091530964,0.127965761,0.145299389
2017-11-15T14:50:00Z,255.805799,235.4682881,236.3142999,235.917701,261.1667912,4.624386448,4.417049028,4.908316455,4.90450623,4.88229231,0.088675699,0.101988532,0.112845452,0.091372255,0.096114818
2017-11-15T15:00:00Z,254.3830439,242.2567745,244.1011018,240.3838904,263.2783991,4.393496636,4.352824482,4.588754945,4.938311654,5.020289817,0.156717028,0.176736296,0.160272957,0.144661019,0.168995855
2017-11-15T15:10:00Z,232.3193765,233.6347732,250.2449954,258.1123569,259.5735168,3.808377722,4.14957986,4.279255342,4.47079148,4.748686392,0.134637004,0.145233108,0.160170449,0.149083117,0.12612674
2017-11-15T15:20:00Z,241.7825733,233.5308994,258.3218468,254.253052,260.6260531,4.638029614,4.947844214,5.211572842,5.73707506,5.397798406,0.161929015,0.174637955,0.153519952,0.137652293,0.168158616
2017-11-15T15:30:00Z,241.7437022,242.5262058,257.1681906,253.9901486,253.9788828,4.486853918,4.624543179,5.151417354,5.211367376,5.204217751,0.250234962,0.164825236,0.112913226,0.137271422,0.118364258
2017-11-15T15:40:00Z,250.858646,249.7272825,249.3454157,245.6651331,244.2148297,3.880784558,4.221994941,4.251540571,4.459005675,4.63249692,0.120442538,0.123909185,0.097865693,0.105422854,0.087235032
2017-11-15T15:50:00Z,244.6974779,251.8482333,245.6669969,255.0032141,248.8244647,3.932026669,3.785323297,4.449621252,4.619969582,4.96388406,0.129731714,0.163013102,0.085763673,0.140794696,0.128501014
2017-11-15T16:00:00Z,238.4761897,252.5859958,245.9914851,245.4940202,235.6784967,3.87692176,4.036357725,4.332905653,4.497300555,4.98674444,0.096881206,0.140493184,0.147463413,0.106274928,0.087926081
2017-11-15T16:10:00Z,230.4022438,224.5587077,237.3695216,245.3569452,261.9181187,3.731842177,4.114029045,4.164090062,4.409329831,4.565078694,0.146292224,0.228708045,0.206906469,0.171160578,0.200965814
2017-11-15T16:20:00Z,236.8215258,251.3449671,241.1364909,249.0426694,256.7300486,3.325557005,3.529331096,3.585242039,3.692032413,3.863916134,0.16321658,0.123390117,0.140502073,0.156473319,0.154720633
2017-11-15T16:30:00Z,212.3705224,226.884731,247.0435752,230.066568,242.1265349,3.254571663,3.478911073,3.361076748,3.964531832,4.076401712,0.174249705,0.143643445,0.137352985,0.085386123,0.125975892
2017-11-15T16:40:00Z,251.7818601,218.9877294,259.8269923,250.8229118,266.245873,3.10422104,3.304879983,3.479836651,3.67839662,3.773711218,0.091980942,0.109999128,0.113205066,0.104287555,0.059515904
2017-11-15T16:50:00Z,235.4764044,232.236918,255.9272625,252.7711482,262.2443455,2.983104191,3.263219749,3.307485801,3.329189599,3.535588857,0.153784572,0.105752798,0.118034223,0.134884997,0.088222785
2017-11-15T17:00:00Z,226.2070899,230.5719338,243.4796424,263.3793369,252.5753876,2.876199919,3.073474046,3.474279901,3.451323657,3.386171036,0.155668571,0.133214935,0.151972737,0.170965484,0.177514163
